"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"23812","서울특별시 중랑구 신내동","648","0648","0000","디아뜨갤러리","전세","36.6600","202601","22","13,900","0","2","2003","신내로 225","202603~202803","신규","-","",""
"23813","서울특별시 중랑구 신내동","648","0648","0000","디아뜨갤러리","전세","36.6600","202601","22","13,500","0","2","2003","신내로 225","202603~202803","신규","-","",""
"23814","서울특별시 중구 을지로5가","99","0099","0000","남산푸르지오발라드","월세","30.8200","202601","22","500","300","16","2024","동호로 360","202601~202801","신규","-","",""
"23815","서울특별시 송파구 잠실동","194","0194","0000","잠실아이파크","월세","24.4200","202601","22","1,000","96","4","2013","올림픽로8길 20","202602~202701","신규","-","",""
"23816","서울특별시 강동구 강일동","675-3","0675","0003","강일임페리얼타워","전세","24.1800","202601","22","9,700","0","6","2013","아리수로93길 19","202602~202802","신규","-","",""
"23817","서울특별시 강동구 강일동","675-3","0675","0003","강일임페리얼타워","월세","24.1800","202601","22","9,600","1","6","2013","아리수로93길 19","202602~202802","신규","-","",""
"23818","서울특별시 영등포구 당산동5가","9-2","0009","0002","당산 삼성쉐르빌","월세","25.0900","202601","22","1,000","93","12","2013","당산로45길 1","202601~202701","신규","-","",""
"23819","서울특별시 영등포구 당산동5가","11-32","0011","0032","당산역리버뷰한강","전세","16.7800","202601","22","25,000","0","6","2021","양평로 11","202602~202802","갱신","-","25,000","0"
"23820","서울특별시 금천구 가산동","776","0776","0000","가산대명벨리온","월세","16.6100","202601","22","500","60","10","2017","가산디지털2로 127-33","202601~202702","신규","-","",""
"23821","서울특별시 금천구 가산동","776","0776","0000","가산대명벨리온","월세","16.6100","202601","22","500","60","10","2017","가산디지털2로 127-33","202601~202703","신규","-","",""
"23822","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","월세","17.6900","202601","22","11,700","10","18","2020","디지털로10길 69","202603~202803","신규","-","",""
"23823","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","월세","24.1100","202601","22","1,000","92","20","2020","디지털로10길 69","202603~202703","갱신","-","1,000","88"
"23824","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","전세","17.6900","202601","22","11,700","0","18","2020","디지털로10길 69","202603~202803","신규","-","",""
"23825","서울특별시 금천구 가산동","140-31","0140","0031","지밸리마인드3차","월세","18.5400","202601","22","1,000","73","11","2021","디지털로12길 5","202601~202701","신규","-","",""
"23826","서울특별시 금천구 가산동","550-17","0550","0017","가산 미소지움","월세","24.2600","202601","22","14,940","18","7","2017","서부샛길 528","202602~202802","신규","-","",""
"23827","서울특별시 금천구 가산동","550-17","0550","0017","가산 미소지움","월세","24.2600","202601","22","14,850","18","7","2017","서부샛길 528","202602~202802","신규","-","",""
"23828","서울특별시 영등포구 당산동3가","395-12","0395","0012","해라톤","전세","24.9900","202601","22","27,700","0","6","2020","당산로33길 21","202603~202803","신규","-","",""
"23829","서울특별시 영등포구 당산동3가","395-48","0395","0048","미라벨","월세","45.3800","202601","22","5,000","125","2","2017","당산로31길 18-11","202602~202802","신규","-","",""
"23830","서울특별시 구로구 가리봉동","127-9","0127","0009","라티 포레스트","월세","32.1700","202601","22","2,000","145","4","2024","디지털로19길 3","202602~202702","신규","-","",""
"23831","서울특별시 강동구 천호동","451","0451","0000","이안 강동 컴홈스테이","월세","24.1500","202601","22","1,500","98","8","2021","천호대로 1053","202602~202702","신규","-","",""
"23832","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","월세","25.5000","202601","22","1,000","78","24","2015","구천면로 192","202603~202703","갱신","사용","1,000","74"
"23833","서울특별시 강동구 천호동","557","0557","0000","강동리버스시티","월세","22.7300","202601","22","100","42","10","2024","진황도로 23","202601~202803","신규","-","",""
"23834","서울특별시 강동구 천호동","557","0557","0000","강동리버스시티","월세","22.7300","202601","22","100","42","10","2024","진황도로 23","202601~202803","신규","-","",""
"23835","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","월세","27.1000","202601","22","1,000","60","21","2004","올림픽로70길 61","202601~202701","갱신","사용","1,000","55"
"23836","서울특별시 강동구 길동","413-24","0413","0024","(413-24)","월세","18.7600","202601","22","12,000","10","8","2016","천호대로177길 48-11","202602~202702","신규","-","",""
"23837","서울특별시 강동구 길동","456-4","0456","0004","다성이즈빌","월세","25.7700","202601","22","19,900","14","2","2018","천호대로175길 14","202603~202803","신규","-","",""
"23838","서울특별시 강동구 길동","385-10","0385","0010","영무 엘리아트 오피스텔","월세","25.6200","202601","22","1,000","95","7","2022","양재대로111길 52","202602~202802","신규","-","",""
"23839","서울특별시 강동구 길동","454-1","0454","0001","일성하이츠오피스텔","월세","22.7700","202601","22","500","45","9","1993","천호대로 1121","202602~202702","신규","-","",""
"23840","서울특별시 서초구 방배동","866-10","0866","0010","방배 마에스트로","월세","19.8600","202601","22","1,000","88","3","2019","서초대로 13","202602~202702","갱신","-","1,000","84"
"23841","서울특별시 서초구 양재동","275-4","0275","0004","트윈타워","전세","24.0700","202601","22","17,000","0","5","1991","마방로10길 15","202602~202802","신규","-","",""
"23842","서울특별시 서초구 우면동","759","0759","0000","서초 에비뉴클래식","전세","18.4700","202601","22","14,000","0","6","2015","중앙로 584","202603~202803","신규","-","",""
"23843","서울특별시 서초구 우면동","759","0759","0000","서초 에비뉴클래식","전세","18.4700","202601","22","14,000","0","8","2015","중앙로 584","202602~202802","갱신","사용","14,000","0"
"23844","서울특별시 서초구 우면동","759","0759","0000","서초 에비뉴클래식","전세","18.4700","202601","22","14,000","0","8","2015","중앙로 584","202602~202802","갱신","사용","14,000","0"
"23845","서울특별시 서초구 우면동","787","0787","0000","서초리슈빌S글로벌","월세","21.8200","202601","22","500","80","5","2015","양재대로2길 8","202602~202702","신규","-","",""
"23846","서울특별시 강동구 명일동","46-2","0046","0002","고덕역 효성해링턴 타워 더퍼스트","월세","29.9500","202601","22","1,000","98","7","2020","고덕로 262","202602~202702","갱신","-","1,000","95"
"23847","서울특별시 서초구 서초동","1674-5","1674","0005","하림인터내셔날 오피스텔","월세","25.5000","202601","22","1,000","98","12","2013","서초대로 316","202603~202703","신규","-","",""
"23848","서울특별시 서초구 서초동","1589-8","1589","0008","현대오피스텔","월세","21.7000","202601","22","3,000","70","2","1989","반포대로12길 33","202602~202702","신규","-","",""
"23849","서울특별시 서초구 서초동","1599-2","1599","0002","엘지서초에클라트","월세","36.9100","202601","22","8,000","70","6","2004","반포대로14길 71","202602~202802","신규","-","",""
"23850","서울특별시 서초구 서초동","1601-7","1601","0007","더 칸톤 서초","월세","52.7500","202601","22","1,000","290","10","2024","효령로55길 10","202601~202701","신규","-","",""
"23851","서울특별시 서초구 서초동","1337-2","1337","0002","아크로텔 강남역","월세","18.1100","202601","22","1,000","90","20","2016","효령로77길 34","202601~202701","신규","-","",""
"23852","서울특별시 서초구 서초동","1601-10","1601","0010","서초어반하이 오피스텔","전세","18.3400","202601","22","19,000","0","13","2018","서초중앙로5길 10-7","202602~202802","신규","-","",""
"23853","서울특별시 영등포구 여의도동","15-11","0015","0011","여의도 현대마에스트로 오피스텔","월세","27.5600","202601","22","3,000","175","10","2025","국회대로66길 11-4","202602~202702","신규","-","",""
"23854","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","전세","59.8400","202601","22","85,000","0","39","2023","국제금융로 39","202602~202802","신규","-","",""
"23855","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","월세","29.8700","202601","22","5,000","210","27","2023","국제금융로 39","202602~202702","신규","-","",""
"23856","서울특별시 관악구 봉천동","876-15","0876","0015","(876-15)","전세","25.6200","202601","22","15,000","0","3","2016","남부순환로216길 19","202602~202802","신규","-","",""
"23857","서울특별시 관악구 봉천동","866-11","0866","0011","관악맥스텔","월세","25.8200","202601","22","6,000","40","3","2003","관악로15길 23-11","202603~202803","신규","-","",""
"23858","서울특별시 관악구 봉천동","863-12","0863","0012","노르웨이의숲","전세","29.8300","202601","22","21,500","0","3","2002","관악로13길 8","202602~202802","신규","-","",""
"23859","서울특별시 관악구 봉천동","41-193","0041","0193","해담채 봉천","월세","21.3000","202601","22","3,000","66","5","2016","은천로 171-1","202602~202802","갱신","사용","3,000","60"
"23860","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","월세","27.9400","202601","22","3,000","110","12","2022","시흥대로 225","202601~202701","신규","-","",""
"23861","서울특별시 금천구 시흥동","911-20","0911","0020","백운우리빌","전세","57.7800","202601","22","21,000","0","6","2016","독산로10길 51","202602~202802","신규","-","",""
"23862","서울특별시 송파구 잠실동","178-6","0178","0006","잠실 M타워","전세","17.1700","202601","22","18,300","0","11","2018","올림픽로8길 7","202603~202802","갱신","사용","18,300","0"
"23863","서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","월세","29.4300","202601","22","1,000","57","13","2005","경인로20나길 30","202602~202702","신규","-","",""
"23864","서울특별시 구로구 오류동","46-2","0046","0002","아크로펠리스","월세","18.0000","202601","22","4,000","28","5","2004","경인로20나길 36","202603~202703","신규","-","",""
"23865","서울특별시 동작구 사당동","1007-13","1007","0013","메종슈에뜨이수","월세","26.5100","202601","22","18,500","45","6","2020","사당로30길 25","202603~202703","갱신","사용","18,500","40"
"23866","서울특별시 영등포구 도림동","196-1","0196","0001","웰니스","월세","24.0100","202601","22","1,000","89","8","2023","도림로 386","202602~202702","신규","-","",""
"23867","서울특별시 영등포구 도림동","195-5","0195","0005","에스제이팰리스","월세","35.6400","202601","22","5,000","98","7","2019","도영로 65","202601~202801","신규","-","",""
"23868","서울특별시 영등포구 영등포동1가","113-1","0113","0001","여의도씨티아이","월세","18.1600","202601","22","1,000","68","10","2013","경인로 882","202602~202702","신규","-","",""
"23869","서울특별시 영등포구 영등포동1가","121-5","0121","0005","여의도리슈빌DS","월세","21.4100","202601","22","15,000","30","5","2020","신길로 287","202602~202802","신규","-","",""
"23870","서울특별시 영등포구 영등포동1가","79-3","0079","0003","여의도 명남 더블레스","월세","15.4100","202601","22","12,500","9","4","2017","경인로112길 7","202603~202803","갱신","사용","12,500","8"
"23871","서울특별시 동작구 노량진동","57-1","0057","0001","메가스터디타워","월세","19.2800","202601","22","1,000","65","10","2015","노량진로 140","202601~202701","갱신","-","1,000","65"
"23872","서울특별시 송파구 문정동","618","0618","0000","파크하비오","월세","34.1800","202601","22","5,000","115","3","","송파대로 111","202602~202802","신규","-","",""
"23873","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","월세","21.2400","202601","22","4,000","65","7","2018","송파대로 145","202602~202702","갱신","-","4,000","62"
"23874","서울특별시 송파구 문정동","618","0618","0000","파크하비오","월세","24.5800","202601","22","17,800","12","11","","송파대로 111","202603~202803","신규","-","",""
"23875","서울특별시 송파구 문정동","618","0618","0000","파크하비오","월세","28.8200","202601","22","20,700","5","10","","송파대로 111","202603~202802","신규","-","",""
"23876","서울특별시 송파구 문정동","618","0618","0000","파크하비오","전세","25.0800","202601","22","22,600","0","4","","송파대로 111","202603~202703","갱신","-","10,000","47"
"23877","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","29.9900","202601","22","1,000","110","9","2013","충민로 5","202602~202702","신규","-","",""
"23878","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","29.9900","202601","22","20,700","20","8","2013","충민로 5","202603~202803","신규","-","",""
"23879","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","29.9900","202601","22","20,475","22","8","2013","충민로 5","202603~202803","신규","-","",""
"23880","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","월세","30.0000","202601","22","1,000","110","9","2013","새말로 62","202601~202701","신규","-","",""
"23881","서울특별시 송파구 문정동","643-1","0643","0001","엠스테이트","월세","27.8100","202601","22","1,000","105","6","2016","법원로 114","202603~202606","갱신","-","1,000","105"
"23882","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","월세","25.7700","202601","22","5,000","63","4","2017","법원로4길 6","202602~202702","신규","-","",""
"23883","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","월세","19.7400","202601","22","1,000","79","13","2016","법원로4길 17","202602~202702","신규","-","",""
"23884","서울특별시 강서구 방화동","619-68","0619","0068","에어포스빌","월세","20.7900","202601","22","1,000","45","3","2003","개화동로 551","202601~202701","신규","-","",""
"23885","서울특별시 영등포구 신길동","235-1","0235","0001","신길동갤럭시","전세","29.3400","202601","22","28,500","0","5","2019","신길로38길 6","202603~202803","갱신","-","27,000","0"
"23886","서울특별시 영등포구 신길동","69-28","0069","0028","검지스캐슬","전세","15.9100","202601","22","20,000","0","11","2020","영등포로 396","202602~202802","신규","-","",""
"23887","서울특별시 영등포구 문래동3가","82-17","0082","0017","(82-17)","전세","34.5600","202601","22","31,500","0","6","2018","문래북로 58-10","202603~202803","신규","-","",""
"23888","서울특별시 영등포구 양평동6가","93-2","0093","0002","선유도디와이파크","월세","18.9200","202601","22","13,200","2","6","2017","양평로28가길 39","202603~202803","갱신","-","13,200","0"
"23889","서울특별시 영등포구 양평동6가","93-2","0093","0002","선유도디와이파크","월세","18.9200","202601","22","13,200","2","6","2017","양평로28가길 39","202603~202803","갱신","-","13,200","0"
"23890","서울특별시 영등포구 영등포동6가","127-11","0127","0011","케이디타워","전세","28.8400","202601","22","27,000","0","7","2023","영신로42길 7","202601~202801","갱신","-","26,000","0"
"23891","서울특별시 영등포구 영등포동3가","17-3","0017","0003","더-위일 신세계","전세","17.6600","202601","22","15,400","0","5","2020","영중로8길 15","202602~202802","신규","-","",""
"23892","서울특별시 송파구 방이동","40-3","0040","0003","올림픽파크뷰","월세","26.9200","202601","22","1,000","80","13","2004","올림픽로 374","202601~202701","신규","-","",""
"23893","서울특별시 영등포구 영등포동2가","328-1","0328","0001","다보스텔","월세","19.9100","202601","22","1,000","100","2","2022","영중로14길 38","202601~202701","신규","-","",""
"23894","서울특별시 영등포구 영등포동2가","300-1","0300","0001","리오파크 오피스텔","전세","18.0900","202601","22","18,500","0","13","2022","영등포로49길 9-8","202604~202804","갱신","-","18,500","0"
"23895","서울특별시 영등포구 영등포동2가","175","0175","0000","여의도 해링턴타워 196","월세","18.1000","202601","22","17,000","20","5","2022","영등포로49길 2","202603~202803","신규","-","",""
"23896","서울특별시 영등포구 영등포동2가","29-80","0029","0080","(29-80)","월세","23.8200","202601","22","16,600","8","7","2012","국회대로54길 41-15","202602~202702","갱신","-","17,500","3"
"23897","서울특별시 영등포구 영등포동2가","94-154","0094","0154","여의도 디앤써밋","전세","19.6000","202601","22","17,000","0","4","2019","버드나루로 23","202601~202801","갱신","사용","18,500","0"
"23898","서울특별시 영등포구 영등포동2가","94-154","0094","0154","여의도 디앤써밋","전세","19.6000","202601","22","18,500","0","4","2019","버드나루로 23","202601~202801","갱신","사용","18,500","0"
"23899","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","월세","23.7300","202601","22","1,000","125","9","2021","오금로11길 45","202602~202702","신규","-","",""
"23900","서울특별시 강서구 공항동","45-11","0045","0011","에테르힐스","월세","28.8100","202601","22","5,000","74","3","2023","방화동로 22","202602~202702","신규","-","",""
"23901","서울특별시 송파구 방이동","41-1","0041","0001","잠실파크웨이","월세","19.1300","202601","22","1,000","92","13","2019","올림픽로34길 5-23","202602~202702","신규","-","",""
"23902","서울특별시 송파구 방이동","42","0042","0000","잠실역 웰리지 더테라스","월세","24.1200","202601","22","1,000","115","5","2023","올림픽로34길 5-14","202602~202802","갱신","-","1,000","110"
"23903","서울특별시 송파구 방이동","41-8","0041","0008","잠실 벨솔레 오피스텔","월세","29.3300","202601","22","17,000","45","19","2020","올림픽로34길 5-13","202603~202703","신규","-","",""
"23904","서울특별시 송파구 방이동","47","0047","0000","잠실헤리츠","월세","18.2200","202601","22","1,000","85","4","2017","위례성대로2길 8","202602~202702","신규","-","",""
"23905","서울특별시 구로구 구로동","110-7","0110","0007","신도림 명남 더블레스","전세","59.9000","202601","22","39,000","0","10","2021","구로중앙로28다길 12","202603~202803","갱신","-","38,000","0"
"23906","서울특별시 구로구 구로동","26","0026","0000","신도림포스빌","월세","24.1500","202601","22","1,000","65","3","2004","새말로 102","202603~202703","신규","-","",""
"23907","서울특별시 구로구 구로동","26","0026","0000","신도림포스빌","월세","33.6900","202601","22","17,500","15","7","2004","새말로 102","202602~202802","신규","-","",""
"23908","서울특별시 구로구 구로동","26","0026","0000","신도림포스빌","월세","24.1500","202601","22","1,000","65","21","2004","새말로 102","202602~202802","신규","-","",""
"23909","서울특별시 구로구 구로동","81-1","0081","0001","스페스큐브","월세","36.8600","202601","22","4,000","75","4","2021","가마산로 232","202602~202802","갱신","사용","4,000","60"
"23910","서울특별시 구로구 구로동","103-11","0103","0011","한솔로이젠트","월세","29.4000","202601","22","11,100","25","9","2006","가마산로 265","202602~202802","신규","-","",""
"23911","서울특별시 구로구 구로동","103-6","0103","0006","구로 오네뜨 시티","월세","21.3900","202601","22","5,000","50","9","2022","가마산로 271","202602~202702","신규","-","",""
"23912","서울특별시 금천구 독산동","302-9","0302","0009","신독산역 청광 플러스원","월세","18.7100","202601","22","500","180","3","2023","두산로9길 5","202601~202607","신규","-","",""
"23913","서울특별시 금천구 독산동","336-5","0336","0005","유원블리스","전세","29.2000","202601","22","26,000","0","4","2021","두산로3길 7","202602~202802","신규","-","",""
"23914","서울특별시 금천구 독산동","335-23","0335","0023","유원블리스독산","전세","29.0200","202601","22","27,000","0","5","2022","두산로3길 16","202602~202802","갱신","-","26,500","0"
"23915","서울특별시 금천구 독산동","335-24","0335","0024","블레어 가든","월세","59.8900","202601","22","5,500","170","3","2023","두산로3길 22","202602~202701","신규","-","",""
"23916","서울특별시 금천구 독산동","289-12","0289","0012","메이씨티 오피스텔","전세","52.3500","202601","22","24,500","0","9","2005","두산로 79","202602~202702","신규","-","",""
"23917","서울특별시 금천구 독산동","333-2","0333","0002","솔리브오피스텔","월세","28.9300","202601","22","9,200","10","6","2004","두산로 28","202603~202803","신규","-","",""
"23918","서울특별시 금천구 독산동","336-29","0336","0029","메종에떼르넬","전세","28.9800","202601","22","25,200","0","11","2020","벚꽃로 180","202603~202803","갱신","사용","24,000","0"
"23919","서울특별시 금천구 독산동","1000-12","1000","0012","아코모가산바이홈즈","월세","28.4000","202601","22","500","191","6","2024","벚꽃로 146","202602~202702","신규","-","",""
"23920","서울특별시 금천구 독산동","336-29","0336","0029","메종에떼르넬","월세","28.9800","202601","22","23,300","10","11","2020","벚꽃로 180","202603~202803","갱신","사용","24,000","0"
"23921","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","월세","26.9200","202601","22","16,200","15","10","2019","시흥대로 315","202603~202803","신규","-","",""
"23922","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","월세","26.4500","202601","22","16,000","14","27","2019","시흥대로 315","202604~202804","갱신","사용","16,000","10"
"23923","서울특별시 금천구 독산동","143-1","0143","0001","아네스트오피스텔","월세","17.2400","202601","22","10,000","16","7","2014","남부순환로 1314","202603~202803","신규","-","",""
"23924","서울특별시 강동구 명일동","46-3","0046","0003","고덕역 대명벨리온","월세","18.5900","202601","21","1,000","80","18","2021","고덕로 266","202602~202702","신규","-","",""
"23925","서울특별시 강동구 명일동","46-2","0046","0002","고덕역 효성해링턴 타워 더퍼스트","월세","19.1600","202601","21","1,000","71","15","2020","고덕로 262","202602~202702","신규","-","",""
"23926","서울특별시 구로구 천왕동","277-7","0277","0007","쿠앤하우스","월세","50.0000","202601","21","22,000","30","10","2014","천왕로 42","-","-","-","",""
"23927","서울특별시 구로구 구로동","182-6","0182","0006","한라빌리언스 오피스텔","월세","25.9900","202601","21","1,000","68","3","2003","디지털로 316","202602~202702","신규","-","",""
"23928","서울특별시 송파구 방이동","43-6","0043","0006","파크캐슬오피스텔","월세","23.4100","202601","21","27,500","5","4","2021","오금로11길 41","202602~202802","갱신","-","27,500","0"
"23929","서울특별시 구로구 가리봉동","137-4","0137","0004","삼부르네상스파크빌","월세","23.6600","202601","21","1,000","63","13","2006","남부순환로 1295","202602~202702","갱신","-","1,000","57"
"23930","서울특별시 구로구 가리봉동","135-51","0135","0051","(135-51)","월세","39.1600","202601","21","24,600","12","4","2023","남부순환로105나길 3","202603~202803","신규","-","",""
"23931","서울특별시 송파구 오금동","32","0032","0000","중앙클래식하우스","월세","54.5600","202601","21","34,300","8","2","2016","마천로 100","202603~202803","신규","-","",""
"23932","서울특별시 구로구 구로동","103-11","0103","0011","한솔로이젠트","월세","35.7000","202601","21","1,000","80","9","2006","가마산로 265","202601~202701","신규","-","",""
"23933","서울특별시 송파구 문정동","652-3","0652","0003","르피에드 문정","월세","49.6300","202601","21","13,167","136","14","2022","송파대로 141","202601~202803","신규","-","",""
"23934","서울특별시 송파구 문정동","652-3","0652","0003","르피에드 문정","월세","44.8100","202601","21","10,080","104","6","2022","송파대로 141","202601~202803","신규","-","",""
"23935","서울특별시 송파구 석촌동","1-6","0001","0006","레이크캐슬","월세","35.3300","202601","21","1,000","75","7","2002","송파대로49길 64","202602~202802","신규","-","",""
"23936","서울특별시 동작구 사당동","1007-25","1007","0025","이수 월든빌","월세","24.8100","202601","21","27,900","27","8","2024","사당로30길 35-4","202602~202802","신규","-","",""
"23937","서울특별시 송파구 문정동","652-3","0652","0003","르피에드 문정","월세","47.2100","202601","21","10,530","109","4","2022","송파대로 141","202601~202803","신규","-","",""
"23938","서울특별시 영등포구 영등포동8가","51-1","0051","0001","메이준","월세","17.4400","202601","21","9,500","17","10","2012","영중로 120","202602~202802","신규","-","",""
"23939","서울특별시 영등포구 영등포동8가","51-1","0051","0001","메이준","월세","17.4400","202601","21","9,500","10","10","2012","영중로 120","202602~202802","신규","-","",""
"23940","서울특별시 관악구 봉천동","895-4","0895","0004","villaM","월세","13.2900","202601","21","12,000","20","5","2018","청룡3길 15","202603~202803","신규","-","",""
"23941","서울특별시 관악구 봉천동","895-21","0895","0021",".","월세","14.8500","202601","21","9,000","20","5","2003","청룡1길 8","202602~202802","신규","-","",""
"23942","서울특별시 관악구 봉천동","881-30","0881","0030","청룡2오피스텔","월세","27.3600","202601","21","16,000","25","7","2004","남부순환로214길 35","202602~202802","신규","-","",""
"23943","서울특별시 관악구 봉천동","875-5","0875","0005","씨티 빌","월세","19.9800","202601","21","1,000","60","7","2002","관악로17길 40","202602~202702","신규","-","",""
"23944","서울특별시 관악구 봉천동","32-1","0032","0001","더울림메트로타워","월세","17.9500","202601","21","1,000","80","11","2022","관악로 219","202602~202702","신규","-","",""
"23945","서울특별시 관악구 봉천동","858-6","0858","0006","WD세븐스","전세","17.5600","202601","21","22,000","0","6","2020","관악로 186","202602~202802","신규","-","",""
"23946","서울특별시 관악구 봉천동","874-19","0874","0019","(874-19)","월세","15.8400","202601","21","1,000","65","4","2004","봉천로 450-1","202601~202801","신규","-","",""
"23947","서울특별시 관악구 봉천동","1661-4","1661","0004","봉천동 1661-4 업무시설 (김경국)","월세","31.1300","202601","21","4,000","70","7","1999","남부순환로 1904","202602~202802","신규","-","",""
"23948","서울특별시 영등포구 영등포동1가","121-5","0121","0005","여의도리슈빌DS","월세","21.4100","202601","21","16,000","15","4","2020","신길로 287","202602~202802","신규","-","",""
"23949","서울특별시 영등포구 영등포동1가","121-5","0121","0005","여의도리슈빌DS","월세","21.4100","202601","21","10,000","44","9","2020","신길로 287","202601~202701","갱신","-","10,000","40"
"23950","서울특별시 강서구 내발산동","702-4","0702","0004","더 자하","월세","27.3900","202601","21","2,000","120","4","2022","강서로 294","202601~202701","신규","-","",""
"23951","서울특별시 구로구 고척동","76-14","0076","0014","고척동 헤리움 더원","전세","19.0100","202601","21","15,100","0","5","2021","중앙로 18","202601~202801","신규","-","",""
"23952","서울특별시 영등포구 영등포동1가","30","0030","0000","(30)","월세","12.9700","202601","21","2,000","58","5","2017","경인로112길 13","202601~202701","신규","-","",""
"23953","서울특별시 동작구 노량진동","57-1","0057","0001","메가스터디타워","월세","19.2800","202601","21","2,000","68","12","2015","노량진로 140","202602~202702","신규","-","",""
"23954","서울특별시 동작구 노량진동","266-4","0266","0004","한강큐브스테이트","월세","19.7500","202601","21","5,000","73","6","2021","노량진로 82","202602~202702","신규","-","",""
"23955","서울특별시 송파구 문정동","652","0652","0000","송파법조타운푸르지오시티","월세","20.4500","202601","21","5,000","70","4","2018","법원로4길 5","202602~202702","신규","-","",""
"23956","서울특별시 금천구 독산동","1007-13","1007","0013","e편한세상 독산 더타워","전세","26.5100","202601","21","10,000","0","15","2019","범안로 1212","202601~202701","신규","-","",""
"23957","서울특별시 금천구 독산동","1150","1150","0000","금천 롯데캐슬 골드파크 2차","월세","27.0300","202601","21","1,000","79","12","2017","벚꽃로 30","202602~202702","갱신","-","1,000","75"
"23958","서울특별시 금천구 독산동","292-11","0292","0011","디밸리","월세","20.1100","202601","21","500","63","13","2022","범안로21길 8","202602~202802","갱신","-","500","60"
"23959","서울특별시 금천구 독산동","295-6","0295","0006","주원블레어시티","전세","29.8300","202601","21","25,500","0","2","2020","시흥대로123길 47","202603~202803","신규","-","",""
"23960","서울특별시 서초구 우면동","759","0759","0000","서초 에비뉴클래식","전세","19.7500","202601","21","14,500","0","8","2015","중앙로 584","202602~202802","신규","-","",""
"23961","서울특별시 서초구 신원동","659","0659","0000","해피트리앤","월세","21.1700","202601","21","14,600","25","4","2015"," ","202602~202802","신규","-","",""
"23962","서울특별시 강동구 천호동","449-49","0449","0049","힐탑프라자","전세","20.4800","202601","21","8,000","0","6","1994","천호대로 1073","202602~202802","갱신","-","8,000","0"
"23963","서울특별시 강동구 천호동","451","0451","0000","이안 강동 컴홈스테이","월세","24.1500","202601","21","3,000","103","15","2021","천호대로 1053","202603~202703","신규","-","",""
"23964","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","월세","26.6100","202601","21","1,000","85","33","2015","구천면로 192","202602~202702","신규","-","",""
"23965","서울특별시 영등포구 양평동6가","82-1","0082","0001","엠케이유앤미","전세","27.5000","202601","21","30,000","0","3","2020","양평로30길 32","202602~202802","신규","-","",""
"23966","서울특별시 영등포구 당산동5가","8","0008","0000","데시앙루브 오피스텔","월세","28.2400","202601","21","1,000","100","11","2014","당산로 203","202603~202702","신규","-","",""
"23967","서울특별시 구로구 신도림동","271-25","0271","0025","신도림삼성쉐르빌 1","전세","90.7800","202601","21","54,000","0","7","2010","신도림로19길 144","202603~202803","신규","-","",""
"23968","서울특별시 관악구 신림동","1650-24","1650","0024","크린오피스텔","월세","18.2400","202601","21","1,000","50","3","2002","조원중앙로 35","202602~202701","신규","-","",""
"23969","서울특별시 관악구 신림동","1578-1","1578","0001","(1578-1)","월세","31.2400","202601","21","3,000","65","3","2020","남부순환로166길 1","202601~202801","신규","-","",""
"23970","서울특별시 영등포구 당산동5가","9-2","0009","0002","당산 삼성쉐르빌","월세","25.0700","202601","21","17,700","24","6","2013","당산로45길 1","202602~202802","신규","-","",""
"23971","서울특별시 관악구 신림동","538-6","0538","0006","라비앙DS","월세","20.3800","202601","21","2,500","65","4","2014","남부순환로 1467","202601~202801","신규","-","",""
"23972","서울특별시 강동구 강일동","679-3","0679","0003","강일리슈빌에스","월세","18.4700","202601","21","500","60","10","2016","아리수로 419","202603~202703","신규","-","",""
"23973","서울특별시 영등포구 영등포동3가","20","0020","0000","WD스퀘어","월세","16.8300","202601","21","14,000","10","11","2020","영중로4길 9","202602~202802","신규","-","",""
