시군구,번지,단지명,전월세구분,전용면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 마포구 성산동,590-4,KCC상암스튜디오380,월세,20.35,"3,000",70,모래내로1길 20,오피스텔
서울특별시 마포구 성산동,593-6,헤리티지 삼영,월세,17.11,"5,000",60,모래내로1길 8,오피스텔
서울특별시 마포구 성산동,593-6,헤리티지 삼영,월세,17.11,"3,000",66,모래내로1길 8,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"1,000",73,모래내로3길 11,오피스텔
서울특별시 마포구 성산동,590-5,상암월드시티,월세,19.81,"1,000",78,월드컵로34길 13,오피스텔
서울특별시 마포구 성산동,593-2,상암 수린나 오피스텔,월세,17.55,"14,700",14,월드컵로34길 18,오피스텔
서울특별시 마포구 창전동,149-1,동원 스위트뷰,월세,16.56,"1,000",65,서강로 30,오피스텔
서울특별시 강북구 수유동,92-8,어반빌리움 수유,전세,17.01,"16,500",0,도봉로 277,오피스텔
서울특별시 강북구 수유동,87-1,하이리움,월세,23.11,300,98,도봉로73길 19,오피스텔
서울특별시 강남구 세곡동,616,강남 드림하이 오피스텔,전세,34.6,"28,500",0,헌릉로569길 21-30,오피스텔
서울특별시 강남구 세곡동,616,강남 드림하이 오피스텔,전세,34.6,"27,600",0,헌릉로569길 21-30,오피스텔
서울특별시 강남구 역삼동,824-49,강남역투웨니퍼스트102동,월세,17.34,"21,600",4,테헤란로6길 18,오피스텔
서울특별시 강남구 세곡동,616,강남 드림하이 오피스텔,전세,27.03,"23,000",0,헌릉로569길 21-30,오피스텔
서울특별시 성북구 하월곡동,90-260,갤럭시하월곡,월세,29.76,90,90,종암로32길 12,오피스텔
서울특별시 중구 흥인동,86,리마크빌 동대문,월세,28.62,"1,000",88,다산로 258,오피스텔
서울특별시 중구 흥인동,91,(91),전세,20.2,"12,800",0,퇴계로 409,오피스텔
서울특별시 성북구 보문동5가,159-3,스텔라153,월세,32.7,"5,000",140,보문로 75,오피스텔
서울특별시 성북구 보문동4가,77-2,브라운홈스,월세,28.06,"10,000",26,보문로 78,오피스텔
서울특별시 중구 신당동,160-1,아리스타 에스디,월세,18.66,"1,000",89,퇴계로 458,오피스텔
서울특별시 성북구 동선동4가,295-4,벨라미아 오피스텔,월세,21.13,"4,000",62,동소문로27길 31,오피스텔
서울특별시 중구 신당동,421-1,대현프리몰,월세,18.18,"3,000",63,동호로 214,오피스텔
서울특별시 성북구 동선동1가,121-5,(121-5),월세,17.28,"8,000",35,동소문로24길 13-9,오피스텔
서울특별시 중구 오장동,139-7,오장동 오팰리오,월세,18.12,"2,000",115,마른내로 127,오피스텔
서울특별시 중랑구 신내동,648,디아뜨갤러리,월세,35.1,"1,000",65,신내로 225,오피스텔
서울특별시 중구 황학동,846,신당블루카운티,전세,44.66,"31,500",0,난계로11길 22,오피스텔
서울특별시 중구 황학동,970,다베로,전세,27.69,"32,500",0,난계로13길 10-5,오피스텔
서울특별시 중랑구 망우동,564-5,삼부,전세,21.19,"14,005",0,상봉로 134,오피스텔
서울특별시 중랑구 망우동,584,신내역 프라디움 더 테라스,전세,41.51,"24,000",0,용마산로 670,오피스텔
서울특별시 은평구 진관동,73,웅신 미켈란의 아침,월세,19.06,500,62,진관2로 15-8,오피스텔
서울특별시 은평구 진관동,100-4,어드벤스힐 오피스텔,월세,29.79,"1,000",67,진관1로 21-35,오피스텔
서울특별시 은평구 진관동,100-2,은평뉴타운 신한 헤센스마트,월세,20.04,"1,000",63,통일로 1020,오피스텔
서울특별시 중랑구 상봉동,129-1,수령골든팰리스,월세,30.92,"17,000",35,중랑천로12길 83,오피스텔
서울특별시 중랑구 상봉동,89,위버루체 정진,월세,17.52,"4,000",75,면목로96길 66,오피스텔
서울특별시 강서구 가양동,257-1,마곡보타닉투웨니퍼스트,전세,28.33,"24,300",0,양천로47길 12,오피스텔
서울특별시 용산구 동자동,56,트윈시티 남산,월세,21.71,"1,000",115,한강대로 366,오피스텔
서울특별시 용산구 동자동,56,트윈시티 남산,전세,28.33,"29,000",0,한강대로 366,오피스텔
서울특별시 동대문구 이문동,346-40,리엘하임,월세,51.44,"2,000",200,이문로 71,오피스텔
서울특별시 성북구 장위동,50-39,라테라스,월세,29.26,"3,000",110,화랑로35길 10,오피스텔
서울특별시 용산구 원효로3가,130-1,용산파크뷰II,전세,24.67,"28,600",0,원효로 125,오피스텔
서울특별시 용산구 원효로3가,277-1,월드메르디앙 용산,전세,29.89,"43,000",0,원효로 115,오피스텔
서울특별시 용산구 문배동,11-10,용산KCC웰츠타워,전세,32.84,"25,000",0,백범로90길 90,오피스텔
서울특별시 용산구 문배동,11-10,용산KCC웰츠타워,월세,32.84,"1,000",110,백범로90길 90,오피스텔
서울특별시 용산구 문배동,24-4,용산큐브,월세,17.46,"16,200",15,백범로90길 12,오피스텔
서울특별시 용산구 문배동,24-6,용산씨제이나인파크,월세,71.39,"40,000",100,백범로90다길 12,오피스텔
서울특별시 용산구 한강로1가,50-1,용산파크자이,전세,39.03,"36,000",0,한강대로 205,오피스텔
서울특별시 용산구 한강로2가,420,용산푸르지오써밋,월세,26.7,"10,000",120,한강대로 69,오피스텔
서울특별시 용산구 한강로2가,419,아스테리움 용산,월세,49.98,"5,000",260,한강대로30길 25,오피스텔
서울특별시 용산구 한강로2가,2-8,한강로벽산메가트리움,월세,33.02,"1,000",92,한강대로43길 8,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"15,000",18,왕십리로 390,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"1,000",90,왕십리로 390,오피스텔
서울특별시 성동구 도선동,46,W에비뉴타워,월세,48.3,"36,000",50,왕십리로 320,오피스텔
서울특별시 성동구 도선동,268,렉스오피스텔,전세,21.27,"19,300",0,무학로2길 30,오피스텔
서울특별시 마포구 상암동,1748,상암 오벨리스크 2차,월세,20.7,"1,000",67,월드컵북로 481,오피스텔
서울특별시 마포구 상암동,1293,태림펜트윈,월세,24.31,"5,000",130,성암로13길 25,오피스텔
서울특별시 마포구 상암동,1596,"상암DMC푸르지오시티, S-City",월세,18.24,"1,000",77,월드컵북로54길 25,오피스텔
서울특별시 도봉구 창동,647-11,북한산현대홈시티,월세,61.57,"2,000",100,도봉로104길 49-21,오피스텔
서울특별시 마포구 도화동,571,나눔빌딩,월세,25.56,"1,000",95,도화길 43,오피스텔
서울특별시 동대문구 휘경동,322-2,회기역 더이스트팰리스,월세,16.69,"1,000",75,이문로 34,오피스텔
서울특별시 동대문구 휘경동,336-32,캠퍼스드림오피스텔,월세,21.29,"1,000",95,이문로 10,오피스텔
서울특별시 동대문구 휘경동,322-2,회기역 더이스트팰리스,전세,16.69,"17,550",0,이문로 34,오피스텔
서울특별시 서대문구 창천동,72-22,더이음,월세,17.75,"1,000",100,신촌로 63,오피스텔
서울특별시 서대문구 합동,117,충정로대우디오빌,월세,29.26,"1,000",90,서소문로 37,오피스텔
서울특별시 마포구 도화동,36,고려아카데미텔,전세,20.25,"13,125",0,마포대로 52,오피스텔
서울특별시 동대문구 청량리동,675,포레스타,월세,24.19,"3,000",100,약령시로 125,오피스텔
서울특별시 강남구 개포동,186-13,메트하임,월세,22.0,"3,000",90,개포로 504,오피스텔
서울특별시 도봉구 도봉동,62-1,도봉 엠블렘,월세,18.96,500,52,도봉로180길 38,오피스텔
서울특별시 도봉구 도봉동,62-1,도봉 엠블렘,월세,18.96,"3,000",35,도봉로180길 38,오피스텔
서울특별시 도봉구 도봉동,63,힐스테이트 도봉역 웰가,전세,74.14,"45,000",0,도봉로180나길 19,오피스텔
서울특별시 도봉구 도봉동,63,힐스테이트 도봉역 웰가,전세,74.14,"36,750",0,도봉로180나길 19,오피스텔
서울특별시 성동구 용답동,235-4,퀀텀뷰,전세,19.55,"21,000",0,천호대로 438,오피스텔
서울특별시 성동구 용답동,229-4,MC타워,월세,43.53,"3,000",180,천호대로 388,오피스텔
서울특별시 성동구 용답동,229-10,어반 오피스텔,월세,16.21,"1,000",59,자동차시장1길 39,오피스텔
서울특별시 마포구 신공덕동,14-5,신공덕동 THE NEST 오피스텔,월세,15.89,500,60,만리재로 41,오피스텔
서울특별시 마포구 신공덕동,1-48,갑을명가시티2,월세,16.76,"10,000",25,만리재로 67,오피스텔
서울특별시 서대문구 대현동,90-70,파라타워,월세,19.96,"1,000",120,신촌로 163,오피스텔
서울특별시 종로구 숭인동,1396,아이비씨 호텔 앤 오피스텔,월세,21.45,"1,000",66,난계로 241,오피스텔
서울특별시 종로구 숭인동,1396,아이비씨 호텔 앤 오피스텔,월세,21.36,"1,000",66,난계로 241,오피스텔
서울특별시 종로구 숭인동,1367,경일오피스텔,월세,22.42,"3,000",53,난계로 259,오피스텔
서울특별시 종로구 숭인동,178-100,서도휴파크,월세,17.92,"2,973",31,종로 387,오피스텔
서울특별시 광진구 중곡동,648-14,아지(AZ)0213,월세,20.64,"1,000",80,능동로37길 6,오피스텔
서울특별시 양천구 신정동,323-9,목동 이스타빌,전세,79.8,"47,250",0,목동서로 377,오피스텔
서울특별시 양천구 신정동,1192-3,(1192-3),월세,17.34,"7,470",8,신월로 264,오피스텔
서울특별시 양천구 신정동,1290-4,신정동대우미래사랑5차,월세,120.91,"11,000",115,신정로13길 3,오피스텔
서울특별시 서대문구 연희동,80-7,파라다이스텔에스비,월세,15.94,"1,000",53,연희로 158,오피스텔
서울특별시 서대문구 연희동,344-15,쳄스,월세,27.45,"1,000",69,성산로17길 7-13,오피스텔
서울특별시 동대문구 장안동,431-5,신부파스칼텔,월세,22.98,"5,000",38,천호대로83길 32,오피스텔
서울특별시 동대문구 장안동,345-1,어반슈필라움,월세,28.05,"2,000",67,장한로26가길 29,오피스텔
서울특별시 동대문구 장안동,364-5,가우디오피스텔,월세,23.5,"20,000",8,장한로 80,오피스텔
서울특별시 동대문구 장안동,415-8,장안 보니타오피스텔,월세,21.88,"1,000",88,천호대로 391,오피스텔
서울특별시 은평구 응암동,88-8,응암아네스트,월세,21.13,"11,000",10,은평로 123,오피스텔
서울특별시 은평구 응암동,577-36,동화오피스텔,월세,16.61,"2,000",80,응암로 211-1,오피스텔
서울특별시 은평구 응암동,577-36,동화오피스텔,월세,16.61,"2,000",80,응암로 211-1,오피스텔
서울특별시 서대문구 대현동,90-22,슈테리움 오피스텔,전세,13.39,"14,000",0,이화여대3길 35,오피스텔
서울특별시 서대문구 대현동,37-15,이대프리젠#3,월세,21.43,"23,100",4,이화여대5길 38,오피스텔
서울특별시 양천구 목동,916,현대하이페리온,월세,87.5,"20,000",250,목동동로 257,오피스텔
서울특별시 양천구 목동,916,현대하이페리온,월세,83.23,"10,000",350,목동동로 257,오피스텔
서울특별시 양천구 목동,917-9,현대41타워,전세,47.76,"23,500",0,목동동로 293,오피스텔
서울특별시 양천구 목동,907,현대월드타워,전세,38.22,"19,000",0,목동서로 77,오피스텔
서울특별시 양천구 목동,961,목동 현대 하이페리온2,월세,94.39,"80,000",120,오목로 300,오피스텔
서울특별시 서대문구 대현동,37-24,이대프리젠#4,월세,19.21,"16,700",3,이화여대5길 25,오피스텔
서울특별시 서대문구 대현동,37-15,이대프리젠#3,월세,21.43,"23,100",4,이화여대5길 38,오피스텔
서울특별시 강남구 삼성동,45-9,봉은사로 461 주상복합 (주식회사 프레스티지),월세,34.7,"2,000",210,봉은사로 461,오피스텔
서울특별시 동대문구 답십리동,497-23,청계 푸르지오시티,월세,20.62,"1,000",65,천호대로 257,오피스텔
서울특별시 강서구 화곡동,24-81,범우데시앙,전세,37.98,"28,000",0,화곡로42길 11,오피스텔
서울특별시 강서구 화곡동,922-11,해평스퀘어,월세,21.54,"12,000",25,곰달래로16길 15,오피스텔
서울특별시 강서구 화곡동,981-5,넥시티,전세,29.59,"19,080",0,화곡로 286-5,오피스텔
서울특별시 서대문구 대현동,37-32,영타운 지웰 에스테이트,월세,19.39,"1,000",90,이화여대5길 35,오피스텔
서울특별시 서대문구 대현동,37-32,영타운 지웰 에스테이트,월세,20.27,"1,000",95,이화여대5길 35,오피스텔
서울특별시 강서구 화곡동,24-92,아덴하임,전세,26.63,"19,260",0,화곡로 238,오피스텔
서울특별시 동대문구 전농동,620-27,청량리 창보리버리치 1차,월세,29.99,"29,800",5,답십리로1길 39-5,오피스텔
서울특별시 동대문구 전농동,620-15,청량리역 우남SL타워300,월세,25.68,"5,000",100,왕산로 186,오피스텔
서울특별시 강남구 대치동,889-53,선릉역 롯데골드로즈오피스텔,전세,32.0,"21,000",0,테헤란로64길 8,오피스텔
서울특별시 강남구 대치동,889-53,선릉역 롯데골드로즈오피스텔,전세,32.0,"20,000",0,테헤란로64길 8,오피스텔
서울특별시 서대문구 대현동,37-49,에스엠오피스텔,월세,15.3,"3,000",80,이화여대5길 24,오피스텔
서울특별시 서대문구 대현동,27-5,에스엠더포레스트1차,월세,15.48,"3,000",90,이화여대7길 36-5,오피스텔
서울특별시 강서구 염창동,261,염창역한강투웨니퍼스트,월세,29.98,"3,000",110,공항대로81길 36,오피스텔
서울특별시 광진구 구의동,253-19,센트럴빌,월세,32.19,"1,000",75,광나루로 486,오피스텔
서울특별시 광진구 구의동,589-10,구의아크로리버,월세,20.06,"1,000",60,구의강변로 64,오피스텔
서울특별시 광진구 구의동,246-1,테라펠리스 건대 3차,월세,17.05,"1,000",105,아차산로55길 11,오피스텔
서울특별시 서대문구 북아현동,1013,이편한세상신촌,월세,27.42,"1,000",140,신촌로35길 10,오피스텔
서울특별시 광진구 자양동,779,타워더모스트광진아크로텔,월세,22.76,"1,000",90,아차산로 355,오피스텔
서울특별시 서대문구 대현동,56-83,한빛슈테리움2차,월세,12.87,"1,000",78,이화여대7길 5,오피스텔
서울특별시 동대문구 용두동,112-8,동대문한양아이클래스,월세,43.39,"27,700",12,왕산로 72,오피스텔
서울특별시 동대문구 용두동,236-4,신설동역대우아이빌,월세,27.63,"1,000",60,왕산로 52,오피스텔
서울특별시 광진구 화양동,101-3,(101-3),월세,74.55,"1,000",65,군자로6길 41,오피스텔
서울특별시 마포구 공덕동,26-4,대성힐스오피스텔,월세,23.18,"1,000",80,만리재로 109,오피스텔
서울특별시 마포구 공덕동,17-67,헤이븐 오피스텔,월세,17.91,"3,000",70,만리재로 99,오피스텔
서울특별시 마포구 공덕동,1-13,에이크로아이트 마포,월세,37.63,"25,000",80,만리재로 125,오피스텔
서울특별시 종로구 내수동,73,경희궁의 아침 4단지,월세,41.74,"1,000",125,새문안로3길 23,오피스텔
서울특별시 종로구 내수동,73,경희궁의 아침 4단지,월세,28.24,"1,000",90,새문안로3길 23,오피스텔
서울특별시 마포구 아현동,437-3,고려아카데미텔,월세,19.6,"1,000",60,마포대로 196,오피스텔
서울특별시 종로구 효제동,45,반도 보라 아이비 타워,월세,42.12,"3,000",120,창경궁로16길 70,오피스텔
서울특별시 종로구 효제동,167,센트럴시티대학로,월세,17.28,"2,000",72,종로39길 45,오피스텔
서울특별시 광진구 군자동,473-1,(473-1),월세,18.1,"1,000",85,천호대로 530,오피스텔
서울특별시 광진구 군자동,473-1,(473-1),월세,18.1,"18,000",10,천호대로 530,오피스텔
서울특별시 동대문구 신설동,117-9,신설동 지웰홈스,월세,17.92,720,64,난계로 242,오피스텔
서울특별시 은평구 대조동,15-121,보성 리엔빌,전세,27.42,"20,000",0,통일로65길 1,오피스텔
서울특별시 은평구 대조동,197-1,유진 아이디움,월세,17.14,500,66,연서로28길 8,오피스텔
서울특별시 은평구 대조동,197-1,유진 아이디움,월세,17.14,"15,000",10,연서로28길 8,오피스텔
서울특별시 강남구 자곡동,655,강남 푸르지오시티 2차(PRUGIO CITYⅡ),전세,22.44,"15,300",0,자곡로 192,오피스텔
서울특별시 강남구 자곡동,662,강남 지웰홈스,월세,23.72,"15,300",15,자곡로 204-5,오피스텔
서울특별시 강남구 자곡동,662,강남 지웰홈스,월세,23.72,"5,000",65,자곡로 204-5,오피스텔
서울특별시 강서구 등촌동,649-12,더프라임,전세,28.33,"35,000",0,공항대로 505,오피스텔
서울특별시 강서구 등촌동,673-6,등촌동성원상떼뷰오피스텔,월세,47.13,"1,000",90,공항대로 291,오피스텔
서울특별시 강서구 등촌동,631,등촌동두산위브센티움,월세,43.11,"5,000",105,양천로 564,오피스텔
서울특별시 강서구 등촌동,656-52,강서메트로칸,월세,17.31,500,55,공항대로45가길 11,오피스텔
서울특별시 강서구 등촌동,649-13,메종드NK,월세,36.46,"5,000",115,공항대로57길 26,오피스텔
서울특별시 강서구 등촌동,633-24,등촌동 Y HAUS 오피스텔,전세,28.3,"25,000",0,공항대로59다길 39,오피스텔
서울특별시 강서구 등촌동,656,경동미르웰한올림,월세,16.19,"1,000",60,화곡로64길 2,오피스텔
서울특별시 마포구 공덕동,461,마포 신영 지웰,월세,28.95,"1,000",100,백범로 178,오피스텔
서울특별시 서대문구 홍은동,396-25,동림오벨리스크,월세,17.34,500,45,가좌로 72,오피스텔
서울특별시 강남구 삼성동,75-8,우림보보카운티 오피스텔,월세,26.77,"9,000",70,봉은사로 507,오피스텔
서울특별시 노원구 상계동,693-2,(693-2),월세,31.15,"1,000",70,상계로 55,오피스텔
서울특별시 양천구 목동,607-29,티오피클래식,월세,21.96,"2,000",60,목동중앙북로7가길 42,오피스텔
서울특별시 양천구 목동,961,목동 현대 하이페리온2,월세,94.49,"80,000",65,오목로 300,오피스텔
서울특별시 양천구 목동,905-33,스카이포레,월세,18.13,"1,000",60,목동서로 133-4,오피스텔
서울특별시 은평구 응암동,20-2,(20-2),월세,38.54,"12,000",10,통일로 599,오피스텔
서울특별시 은평구 응암동,113-2,예승,월세,24.76,"3,000",50,불광천길 548,오피스텔
서울특별시 은평구 응암동,116-15,미성드림투유,월세,17.05,500,46,은평로8길 21,오피스텔
서울특별시 은평구 역촌동,42-8,거장메카,월세,16.53,"1,000",65,진흥로 35,오피스텔
서울특별시 은평구 역촌동,38-23,예그리나 7차,월세,25.93,100,30,진흥로1길 13-8,오피스텔
서울특별시 동대문구 장안동,364-6,위산일리온시티,월세,25.78,"2,000",120,장한로 78,오피스텔
서울특별시 동대문구 장안동,417-4,장안동2차 신부파스카빌,전세,40.92,"20,000",0,천호대로83길 13,오피스텔
서울특별시 광진구 구의동,633-4,진성파크뷰,월세,32.06,"5,000",150,광나루로30길 3,오피스텔
서울특별시 강서구 마곡동,760,마곡나루역보타닉푸르지오시티,월세,22.76,"1,000",80,마곡중앙5로 6,오피스텔
서울특별시 종로구 숭인동,313-17,우평 원더라움 스투디오,월세,24.79,"2,000",90,지봉로 22,오피스텔
서울특별시 종로구 숭인동,1367,경일오피스텔,월세,18.82,"1,000",58,난계로 259,오피스텔
서울특별시 종로구 숭인동,317-58,동대문 아이리스,전세,19.67,"16,950",0,종로56길 33-5,오피스텔
서울특별시 종로구 숭인동,313-12,디세븐,월세,15.04,500,58,종로56길 20-8,오피스텔
서울특별시 양천구 신정동,323-9,목동 이스타빌,월세,33.6,"1,000",80,목동서로 377,오피스텔
서울특별시 광진구 중곡동,157-17,리아리움더언타워,월세,15.45,"2,000",74,천호대로109길 9,오피스텔
서울특별시 광진구 중곡동,158-18,마인하임158,전세,19.5,"21,000",0,능동로40길 10-5,오피스텔
서울특별시 광진구 중곡동,648-14,아지(AZ)0213,월세,20.44,"3,000",70,능동로37길 6,오피스텔
서울특별시 서대문구 대현동,27-5,에스엠더포레스트1차,월세,17.02,"5,000",85,이화여대7길 36-5,오피스텔
서울특별시 성동구 용답동,228-8,더 마크,전세,33.58,"28,300",0,자동차시장1길 25,오피스텔
서울특별시 성동구 용답동,229-11,용답동 큐브스테이트,전세,18.78,"19,359",0,자동차시장1길 35,오피스텔
서울특별시 성동구 용답동,229-4,MC타워,월세,43.53,"3,000",180,천호대로 388,오피스텔
서울특별시 도봉구 도봉동,63,힐스테이트 도봉역 웰가,월세,74.91,"5,000",121,도봉로180나길 19,오피스텔
서울특별시 도봉구 도봉동,62-3,도봉 투웨니퍼스트 1단지,월세,29.66,"1,000",80,도봉로180길 20,오피스텔
서울특별시 강북구 번동,449-3,수유역투웨니퍼스트,전세,29.22,"27,000",0,덕릉로 93-5,오피스텔
서울특별시 성동구 용답동,232-1,신창비바패밀리,전세,65.01,"29,000",0,천호대로 400,오피스텔
서울특별시 강남구 자곡동,655,강남 푸르지오시티 2차(PRUGIO CITYⅡ),월세,22.44,"12,600",18,자곡로 192,오피스텔
서울특별시 종로구 혜화동,64-1,엘루체,월세,26.67,"3,000",120,창경궁로 287,오피스텔
서울특별시 종로구 충신동,62-2,CS타워,월세,24.78,"10,000",29,율곡로20길 24,오피스텔
서울특별시 서대문구 미근동,190,쎄미앙 오피스텔,월세,22.61,"9,500",32,통일로 107-5,오피스텔
서울특별시 성동구 성수동2가,289-290,테라289,전세,15.03,"25,000",0,아차산로5길 26,오피스텔
서울특별시 서대문구 대현동,90-15,아리움Ⅰ,월세,13.78,"14,600",5,이화여대3길 29,오피스텔
서울특별시 강남구 개포동,13-3,대청타워,월세,31.91,"1,000",90,개포로 623,오피스텔
서울특별시 강남구 개포동,13-3,대청타워,월세,32.44,"1,000",90,개포로 623,오피스텔
서울특별시 서대문구 대현동,90-15,아리움Ⅰ,월세,15.88,"3,000",80,이화여대3길 29,오피스텔
서울특별시 서대문구 대현동,90-47,에스엠더포레스트2차,월세,17.69,"5,000",80,이화여대1안길 21,오피스텔
서울특별시 은평구 신사동,23-48,신사동 23-48,월세,26.04,"10,000",20,증산로 463-7,오피스텔
서울특별시 동대문구 청량리동,235-6,힐스테이트 청량리역,월세,21.2,"1,000",100,왕산로 239,오피스텔
서울특별시 동대문구 청량리동,235-6,힐스테이트 청량리역,월세,21.2,"1,000",115,왕산로 239,오피스텔
서울특별시 서대문구 대현동,90-47,에스엠더포레스트2차,전세,17.2,"20,000",0,이화여대1안길 21,오피스텔
서울특별시 동대문구 회기동,57-11,(57-11),월세,16.12,"1,000",80,회기로 163,오피스텔
서울특별시 마포구 도화동,559,마포트라팰리스,월세,80.3,"20,000",155,마포대로 53,오피스텔
서울특별시 마포구 도화동,571,나눔빌딩,월세,26.25,"1,000",70,도화길 43,오피스텔
서울특별시 마포구 도화동,571,나눔빌딩,월세,29.12,"5,000",76,도화길 43,오피스텔
서울특별시 서대문구 대현동,90-47,에스엠더포레스트2차,월세,17.2,"5,000",80,이화여대1안길 21,오피스텔
서울특별시 서대문구 대현동,90-7,아리움3차,월세,14.61,"1,000",100,이화여대1안길 12,오피스텔
서울특별시 서대문구 대현동,90-77,유씨유 이대,전세,17.66,"17,000",0,이화여대1길 33,오피스텔
서울특별시 서대문구 대현동,110-10,아리움II,월세,15.35,"5,000",81,신촌역로 19-6,오피스텔
서울특별시 성동구 행당동,192-29,성동샤르망,월세,24.84,"1,000",86,고산자로 284,오피스텔
서울특별시 동대문구 휘경동,319-39,오피스텔 창덕안,월세,19.5,"1,000",70,회기로 194-14,오피스텔
서울특별시 도봉구 창동,630-5,창동 투웨니퍼스트,월세,42.12,"1,000",120,도봉로110라길 70-14,오피스텔
서울특별시 도봉구 창동,647-11,북한산현대홈시티,월세,64.09,"2,000",110,도봉로104길 49-21,오피스텔
서울특별시 마포구 상암동,1596,"상암DMC푸르지오시티, S-City",월세,18.4,"1,000",68,월드컵북로54길 25,오피스텔
서울특별시 마포구 상암동,1748,상암 오벨리스크 2차,월세,24.2,"2,000",73,월드컵북로 481,오피스텔
서울특별시 성동구 도선동,268,렉스오피스텔,월세,21.37,"1,000",90,무학로2길 30,오피스텔
서울특별시 서대문구 창천동,97-64,경선파인 오피스텔,월세,41.04,800,100,성산로 398,오피스텔
서울특별시 서대문구 창천동,29-81,신촌 르메이에르타운5,월세,26.34,"1,000",85,신촌로 109,오피스텔
서울특별시 서대문구 창천동,20-51,신영스카이텔,월세,28.5,"1,000",75,신촌로 119,오피스텔
서울특별시 서대문구 창천동,29-81,신촌 르메이에르타운5,월세,30.71,"1,000",90,신촌로 109,오피스텔
서울특별시 성동구 홍익동,146-1,비앤리베스텔,전세,18.39,"16,768",0,왕십리로20길 40,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"10,000",40,왕십리로 390,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"15,000",20,왕십리로 390,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"16,000",10,왕십리로 390,오피스텔
서울특별시 서대문구 홍제동,158-11,제니스,월세,22.24,"2,000",75,통일로35길 14-4,오피스텔
서울특별시 강남구 자곡동,672,훼미리타운,전세,74.77,"52,500",0,밤고개로 231,오피스텔
서울특별시 서대문구 충정로3가,465,충정리시온,월세,29.56,"1,000",75,서소문로 27,오피스텔
서울특별시 서대문구 충정로2가,192,서대문 디오빌 오피스텔,월세,25.35,"1,000",80,충정로 59,오피스텔
서울특별시 서대문구 대현동,104-5,신촌푸르지오시티,월세,23.7,"10,000",60,신촌역로 7,오피스텔
서울특별시 서대문구 대현동,90-60,이대 포레스트,월세,17.84,"18,000",9,신촌로 169-7,오피스텔
서울특별시 용산구 한강로2가,422,래미안 용산 더 센트럴,전세,48.57,"53,500",0,한강대로 95,오피스텔
서울특별시 용산구 한강로2가,420,용산푸르지오써밋,전세,46.0,"52,500",0,한강대로 69,오피스텔
서울특별시 용산구 한강로2가,422,래미안 용산 더 센트럴,월세,47.65,"30,000",110,한강대로 95,오피스텔
서울특별시 용산구 한강로1가,50-1,용산파크자이,월세,42.39,"3,000",165,한강대로 205,오피스텔
서울특별시 용산구 문배동,11-10,용산KCC웰츠타워,월세,29.69,"1,000",93,백범로90길 90,오피스텔
서울특별시 강남구 역삼동,648-1,강남 IBC 오피스텔,월세,25.1,"1,000",92,테헤란로7길 8,오피스텔
서울특별시 강남구 역삼동,825-20,강남역 센트럴 푸르지오 시티,월세,24.63,"1,000",115,테헤란로4길 6,오피스텔
서울특별시 마포구 공덕동,475,공덕푸르지오시티,월세,27.74,"1,000",95,마포대로 156,오피스텔
서울특별시 용산구 문배동,11-10,용산KCC웰츠타워,월세,38.46,"20,000",45,백범로90길 90,오피스텔
서울특별시 용산구 원효로3가,277-1,월드메르디앙 용산,전세,29.89,"43,000",0,원효로 115,오피스텔
서울특별시 용산구 원효로1가,112-4,디아뜨 센트럴,월세,25.19,"1,000",70,원효로 268,오피스텔
서울특별시 광진구 화양동,21-20,광진캠퍼스시티,월세,16.08,"12,000",12,동일로 178,오피스텔
서울특별시 광진구 화양동,21-20,광진캠퍼스시티,월세,17.49,"12,500",20,동일로 178,오피스텔
서울특별시 광진구 화양동,18-9,화양 디펠리체,월세,20.28,"16,200",14,광나루로 358,오피스텔
서울특별시 광진구 화양동,2-22,비다펠리즈,전세,19.26,"25,000",0,능동로 153-1,오피스텔
서울특별시 광진구 화양동,19-18,(19-18),월세,9.4,500,65,광나루로14길 31-1,오피스텔
서울특별시 광진구 화양동,21-22,케이타워 오피스텔 B,월세,18.85,"10,000",50,동일로30길 23,오피스텔
서울특별시 강남구 역삼동,823-26,강남역두산위브센티움,월세,28.71,"18,900",42,테헤란로14길 8,오피스텔
서울특별시 용산구 청파동3가,80-6,용산 다올 노블리움,월세,17.87,"18,400",15,청파로 251,오피스텔
서울특별시 동대문구 이문동,255-22,다성이즈빌,월세,58.28,"1,000",58,이문로 197,오피스텔
서울특별시 강서구 가양동,1480-4,미씨엘로오피스텔,월세,26.52,"1,000",62,양천로 469-13,오피스텔
서울특별시 은평구 진관동,100,은평헤스티아,월세,26.23,"11,000",15,통일로 1030,오피스텔
서울특별시 중랑구 상봉동,108-3,대성타워,전세,22.14,"18,000",0,면목로 469,오피스텔
서울특별시 중랑구 상봉동,84-22,해피뜨래,전세,45.55,"34,650",0,봉우재로 175,오피스텔
